user_id,gender,age,register_date,city
user_00722,M,39,2021-11-06,成都
user_00723,M,31,2020-01-27,成都
user_00724,F,41,2021-04-01,广州
user_00725,F,56,2021-11-25,武汉
user_00726,F,43,2021-12-10,上海
user_00727,M,60,2020-04-16,广州
user_00728,F,53,2021-03-19,深圳
user_00729,M,56,2021-12-01,广州
user_00730,M,33,2020-02-05,武汉
user_00731,M,55,2021-08-19,上海
user_00732,F,49,2020-06-03,南京
user_00733,F,23,2020-06-17,武汉
user_00734,F,51,2022-03-06,成都
user_00735,M,25,2020-09-28,南京
user_00736,F,47,2021-06-30,深圳
user_00737,M,44,2021-02-23,上海
user_00738,F,24,2020-07-02,南京
user_00739,M,44,2021-09-02,南京
user_00740,M,42,2020-08-24,南京
user_00741,M,63,2021-05-23,南京
user_00742,M,58,2021-03-16,南京
user_00743,F,32,2020-05-01,南京
user_00744,F,42,2021-02-20,深圳
user_00745,M,39,2021-06-18,北京
user_00746,F,35,2021-01-09,南京
user_00747,M,29,2021-07-28,上海
user_00748,F,40,2020-11-21,北京
user_00749,F,68,2021-04-24,南京
user_00750,F,62,2020-05-29,广州
user_00751,M,56,2021-12-07,上海
user_00752,F,42,2021-08-14,北京
user_00753,F,27,2021-05-04,杭州
user_00754,M,47,2020-06-01,成都
user_00755,M,27,2020-01-17,广州
user_00756,F,51,2021-07-04,上海
user_00757,F,63,2020-12-13,上海
user_00758,F,30,2021-04-03,成都
user_00759,F,46,2020-07-20,成都
user_00760,F,55,2021-02-26,武汉
user_00761,M,58,2020-10-06,南京
user_00762,M,62,2021-02-25,北京
user_00763,M,26,2021-08-22,北京
user_00764,F,30,2021-04-09,北京
user_00765,M,54,2020-12-20,武汉
user_00766,F,31,2021-08-04,南京
user_00767,F,54,2021-01-12,深圳
user_00768,F,26,2020-05-03,广州
user_00769,M,25,2020-03-20,南京
user_00770,F,56,2021-07-10,上海
user_00771,M,57,2020-08-20,广州
user_00772,F,20,2021-04-24,成都
user_00773,M,64,2020-06-02,南京
user_00774,M,57,2021-11-22,杭州
user_00775,F,50,2021-02-12,广州
user_00776,M,49,2020-01-31,广州
user_00777,M,24,2021-08-19,北京
user_00778,F,36,2021-07-10,成都
user_00779,F,51,2021-05-17,广州
user_00780,F,31,2021-01-05,上海
user_00781,F,67,2020-11-18,北京
user_00782,F,64,2020-11-27,武汉
user_00783,M,63,2020-08-30,广州
user_00784,M,36,2021-07-05,成都
user_00785,M,68,2021-03-05,南京
user_00786,F,43,2020-06-30,杭州
user_00787,F,34,2021-04-17,南京
user_00788,M,45,2021-01-10,南京
user_00789,M,36,2020-03-21,上海
user_00790,F,44,2021-07-03,杭州
user_00791,M,65,2021-02-23,成都
user_00792,F,69,2021-04-11,成都
user_00793,F,36,2021-03-03,成都
user_00794,F,50,2020-02-26,杭州
user_00795,M,68,2020-11-17,深圳
user_00796,F,24,2021-06-25,上海
user_00797,F,46,2021-05-09,成都
user_00798,F,60,2020-09-22,深圳
user_00799,F,22,2020-08-14,北京
user_00800,F,47,2020-02-23,深圳
user_00801,F,66,2021-08-31,北京
user_00802,M,60,2020-01-04,杭州
user_00803,F,25,2021-03-14,武汉
user_00804,F,59,2020-11-05,武汉
user_00805,M,29,2021-08-25,深圳
user_00806,F,59,2020-03-29,杭州
user_00807,F,30,2020-11-15,成都
user_00808,F,43,2021-01-09,深圳
user_00809,M,35,2021-08-26,深圳
user_00810,M,59,2021-05-15,成都
user_00811,F,68,2021-10-23,北京
user_00812,F,69,2020-08-21,成都
user_00813,M,66,2020-12-02,上海
user_00814,F,37,2021-07-24,武汉
user_00815,F,33,2020-07-03,南京
user_00816,F,54,2021-03-13,南京
user_00817,F,20,2021-07-09,武汉
user_00818,M,44,2020-06-28,深圳
user_00819,M,32,2020-03-16,上海
user_00820,M,51,2021-10-17,成都
user_00821,F,62,2021-09-04,武汉
user_00822,M,39,2020-09-28,杭州
user_00823,M,57,2020-02-24,成都
user_00824,M,40,2021-12-01,广州
user_00825,F,66,2020-03-17,上海
user_00826,F,21,2020-10-22,武汉
user_00827,M,68,2020-08-06,广州
user_00828,M,58,2020-10-03,上海
user_00829,F,40,2021-07-31,南京
user_00830,M,64,2021-10-09,杭州
user_00831,M,26,2022-01-15,广州
user_00832,M,41,2021-12-11,广州
user_00833,M,38,2020-09-22,上海
user_00834,M,58,2020-02-12,成都
user_00835,F,63,2020-12-26,北京
user_00836,M,33,2020-08-15,成都
user_00837,F,42,2020-08-14,北京
user_00838,M,43,2020-03-03,上海
user_00839,F,66,2020-06-19,深圳
user_00840,F,62,2022-01-31,成都
user_00841,M,26,2022-01-31,广州
user_00842,F,32,2020-11-02,成都
user_00843,M,56,2022-01-19,南京
user_00844,F,50,2021-07-21,上海
user_00845,M,18,2021-11-13,南京
user_00846,M,22,2020-02-03,深圳
user_00847,M,26,2021-10-03,深圳
user_00848,F,61,2020-05-09,成都
user_00849,F,23,2021-01-28,成都
user_00850,F,45,2020-05-30,南京
user_00851,M,62,2021-10-16,杭州
user_00852,F,43,2021-09-21,成都
user_00853,M,45,2021-12-16,上海
user_00854,F,57,2021-01-18,北京
user_00855,M,32,2022-01-16,杭州
user_00856,M,23,2020-01-17,北京
user_00857,M,44,2021-08-16,南京
user_00858,M,55,2020-01-14,广州
user_00859,F,21,2020-03-21,武汉
user_00860,M,28,2020-07-25,上海
user_00861,F,38,2020-07-22,杭州
user_00862,M,47,2021-01-13,南京
user_00863,F,35,2022-02-22,深圳
user_00864,M,52,2021-06-27,杭州
user_00865,M,20,2020-01-23,广州
user_00866,F,29,2021-09-05,深圳
user_00867,M,44,2020-06-10,杭州
user_00868,M,47,2021-09-01,南京
user_00869,F,38,2020-05-23,深圳
user_00870,F,55,2020-04-13,成都
user_00871,M,38,2021-01-16,深圳
user_00872,M,55,2021-03-30,杭州
user_00873,F,57,2021-02-20,深圳
user_00874,M,32,2020-11-19,上海
user_00875,M,35,2020-06-19,成都
user_00876,M,69,2021-07-29,成都
user_00877,F,46,2022-01-25,广州
user_00878,F,65,2021-08-05,成都
user_00879,M,55,2020-09-30,北京
user_00880,M,38,2021-03-27,上海
user_00881,M,34,2020-05-04,广州
user_00882,F,58,2021-01-17,北京
user_00883,M,68,2020-11-12,深圳
user_00884,M,35,2020-04-16,武汉
user_00885,F,54,2021-10-21,北京
user_00886,M,55,2021-04-07,广州
user_00887,F,29,2021-03-05,成都
user_00888,M,28,2021-12-04,上海
user_00889,M,65,2020-12-02,武汉
user_00890,M,69,2022-01-07,广州
user_00891,F,66,2022-01-23,北京
user_00892,F,37,2021-05-10,武汉
user_00893,F,26,2020-12-27,北京
user_00894,M,18,2022-03-06,南京
user_00895,F,20,2021-03-07,广州
user_00896,M,38,2021-11-05,武汉
user_00897,M,40,2021-06-03,杭州
user_00898,F,26,2021-02-09,杭州
user_00899,M,36,2021-01-11,广州
user_00900,M,62,2020-05-31,杭州
user_00901,M,63,2020-11-17,广州
user_00902,M,69,2021-08-29,成都
user_00903,M,36,2020-08-01,武汉
user_00904,F,40,2021-07-29,广州
user_00905,M,44,2020-03-05,深圳
user_00906,F,44,2020-09-26,上海
user_00907,F,56,2021-06-20,上海
user_00908,M,53,2020-04-09,深圳
user_00909,M,29,2020-04-14,北京
user_00910,M,44,2020-05-10,北京
user_00911,F,63,2021-01-23,北京
user_00912,M,51,2020-11-16,南京
user_00913,F,50,2021-03-13,武汉
user_00914,M,45,2020-01-19,北京
user_00915,F,48,2020-08-12,成都
user_00916,M,49,2021-09-09,深圳
user_00917,M,67,2021-07-19,上海
user_00918,F,37,2021-04-04,深圳
user_00919,F,57,2021-01-28,上海
user_00920,M,52,2020-08-13,北京
user_00921,F,48,2020-12-25,成都
user_00922,F,48,2021-03-05,广州
user_00923,F,55,2020-01-15,广州
user_00924,F,39,2021-07-13,杭州
user_00925,M,62,2021-10-12,北京
user_00926,M,58,2021-06-29,北京
user_00927,M,26,2021-02-17,深圳
user_00928,F,69,2020-12-20,成都
user_00929,F,26,2021-04-01,成都
user_00930,M,32,2021-12-22,南京
user_00931,M,30,2021-06-14,深圳
user_00932,F,39,2020-07-14,成都
user_00933,F,33,2020-04-24,武汉
user_00934,F,49,2021-02-20,武汉
user_00935,M,19,2020-12-17,成都
user_00936,M,43,2020-03-15,武汉
user_00937,M,31,2021-10-23,南京
user_00938,F,55,2020-02-05,广州
user_00939,M,51,2020-08-29,成都
user_00940,F,25,2021-10-24,武汉
user_00941,M,53,2020-03-03,北京
user_00942,F,38,2021-10-27,广州
user_00943,F,63,2021-05-23,北京
user_00944,F,60,2020-07-06,北京
user_00945,M,45,2022-01-04,武汉
user_00946,M,63,2020-04-02,武汉
user_00947,M,61,2020-01-05,深圳
user_00948,F,65,2021-03-13,杭州
user_00949,F,23,2020-06-14,成都
user_00950,F,37,2021-03-21,成都
user_00951,F,48,2020-01-25,成都
user_00952,F,50,2021-05-22,成都
user_00953,M,61,2020-04-07,武汉
user_00954,F,24,2020-09-24,广州
user_00955,M,25,2021-10-23,上海
user_00956,M,26,2021-01-27,北京
user_00957,F,19,2022-02-02,杭州
user_00958,M,34,2021-08-18,南京
user_00959,M,69,2020-10-11,杭州
user_00960,F,62,2021-11-14,上海
user_00961,M,54,2022-01-02,南京
user_00962,F,59,2020-04-18,南京
user_00963,M,61,2020-01-27,上海
user_00964,M,34,2022-01-27,南京
user_00965,M,55,2020-02-24,上海
user_00966,M,52,2020-05-12,武汉
user_00967,F,64,2020-02-21,广州
user_00968,M,56,2021-05-07,上海
user_00969,F,47,2022-02-03,南京
user_00970,M,23,2022-02-19,南京
user_00971,F,21,2020-10-24,广州
user_00972,F,68,2021-02-02,武汉
user_00973,F,54,2021-08-13,深圳
user_00974,M,52,2020-01-18,南京
user_00975,M,26,2022-02-08,南京
user_00976,M,23,2021-09-10,深圳
user_00977,F,30,2021-07-12,杭州
user_00978,M,39,2020-09-02,深圳
user_00979,F,45,2021-05-17,广州
user_00980,F,47,2020-03-29,广州
user_00981,M,69,2020-07-21,北京
user_00982,F,53,2020-08-27,南京
user_00983,M,19,2021-05-04,上海
user_00984,M,53,2022-02-18,成都
user_00985,F,25,2020-01-13,成都
user_00986,F,62,2021-10-10,上海
user_00987,F,59,2020-11-10,成都
user_00988,M,67,2021-11-15,成都
user_00989,M,26,2022-01-11,武汉
user_00990,F,18,2020-07-16,成都
user_00991,F,30,2020-08-30,杭州
user_00992,F,67,2021-05-21,南京
user_00993,M,32,2020-02-12,南京
user_00994,F,49,2020-11-25,南京
user_00995,M,51,2022-03-01,广州
user_00996,M,60,2021-08-13,广州
user_00997,F,48,2021-03-04,广州
user_00998,M,31,2022-03-01,上海
user_00999,F,64,2022-01-13,深圳
user_01000,M,31,2021-09-04,杭州
user_01001,M,65,2020-06-10,杭州
user_01002,F,46,2021-10-17,成都
user_01003,F,64,2021-09-12,南京
user_01004,F,36,2021-03-10,北京
user_01005,F,44,2020-08-20,广州
user_01006,F,26,2020-04-20,武汉
user_01007,F,54,2020-08-19,杭州
user_01008,F,54,2022-01-19,杭州
user_01009,M,60,2021-12-09,北京
user_01010,F,45,2020-09-29,成都
user_01011,M,69,2021-08-20,杭州
user_01012,F,41,2020-02-10,南京
user_01013,F,45,2021-07-13,杭州
user_01014,M,53,2021-04-10,深圳
user_01015,F,69,2020-03-17,北京
user_01016,F,35,2021-11-20,武汉
user_01017,M,42,2021-05-04,武汉
user_01018,F,52,2022-02-07,成都
user_01019,F,21,2020-04-26,成都
user_01020,M,31,2021-03-09,广州
user_01021,F,56,2020-01-19,深圳
user_01022,M,43,2021-07-24,成都
user_01023,F,25,2020-07-14,南京
user_01024,F,41,2021-09-10,深圳
user_01025,F,33,2021-03-26,广州
user_01026,M,37,2021-02-28,南京
user_01027,F,32,2021-01-28,武汉
user_01028,F,24,2020-10-10,北京
user_01029,M,34,2020-02-03,杭州
user_01030,F,39,2020-10-21,杭州
user_01031,M,39,2020-09-07,上海
user_01032,F,29,2021-09-29,上海
user_01033,M,35,2020-12-04,上海
user_01034,M,63,2021-09-09,杭州
user_01035,M,64,2021-03-15,深圳
user_01036,F,32,2020-06-28,南京
user_01037,M,54,2021-09-13,上海
user_01038,F,33,2020-08-15,北京
user_01039,M,22,2021-09-24,成都
user_01040,M,19,2021-09-10,南京
user_01041,F,69,2021-10-04,深圳
user_01042,F,45,2020-01-23,杭州
user_01043,M,58,2021-10-18,北京
user_01044,F,44,2020-11-22,武汉
user_01045,F,48,2020-06-02,杭州
user_01046,F,58,2021-09-10,深圳
user_01047,M,53,2020-05-25,深圳
user_01048,M,64,2020-09-08,深圳
user_01049,F,60,2020-10-28,广州
user_01050,M,18,2020-03-10,成都
user_01051,F,67,2021-06-26,南京
user_01052,F,46,2020-04-02,上海
user_01053,F,18,2021-10-10,广州
user_01054,F,25,2020-06-11,成都
user_01055,F,33,2020-03-21,杭州
user_01056,M,45,2021-08-10,上海
user_01057,F,39,2020-03-03,武汉
user_01058,M,35,2021-09-03,广州
user_01059,M,39,2021-03-11,广州
user_01060,F,58,2020-02-17,南京
user_01061,F,29,2021-03-20,北京
user_01062,F,36,2020-03-14,南京
user_01063,F,42,2021-12-04,武汉
user_01064,M,67,2021-06-25,武汉
user_01065,M,22,2020-06-05,广州
user_01066,F,51,2021-05-01,深圳
user_01067,M,56,2020-09-22,杭州
user_01068,M,27,2020-09-12,武汉
user_01069,M,64,2020-02-08,南京
user_01070,M,24,2020-02-24,广州
user_01071,M,54,2020-01-28,深圳
user_01072,M,64,2020-04-27,成都
user_01073,M,69,2021-01-04,成都
user_01074,M,69,2020-07-27,南京
user_01075,F,32,2021-08-09,武汉
user_01076,M,59,2021-07-30,深圳
user_01077,M,41,2021-09-03,北京
user_01078,F,43,2021-07-11,南京
user_01079,M,43,2020-11-11,北京
user_01080,F,63,2021-01-27,成都
user_01081,F,43,2021-03-19,杭州
user_01082,M,27,2021-10-29,广州
user_01083,M,34,2022-01-21,南京
user_01084,F,31,2020-09-15,武汉
user_01085,F,19,2021-10-09,武汉
user_01086,M,65,2020-07-16,成都
user_01087,F,30,2021-11-29,成都
user_01088,M,44,2021-09-19,南京
user_01089,F,26,2021-03-20,南京
user_01090,M,24,2021-07-23,深圳
user_01091,F,65,2021-08-04,北京
user_01092,F,27,2021-08-27,杭州
user_01093,F,26,2022-01-10,深圳
user_01094,F,39,2021-10-10,成都
user_01095,M,40,2021-09-08,上海
user_01096,M,24,2020-10-31,广州
user_01097,M,65,2020-12-04,成都
user_01098,M,26,2021-06-12,南京
user_01099,F,44,2020-02-23,深圳
user_01100,M,41,2020-04-21,上海
user_01101,M,46,2021-11-14,上海
user_01102,F,34,2021-02-22,成都
user_01103,F,37,2020-10-31,杭州
user_01104,F,24,2021-03-13,北京
user_01105,F,60,2021-10-17,上海
user_01106,M,57,2020-03-25,武汉
user_01107,M,24,2021-06-07,南京
user_01108,F,45,2020-09-08,南京
user_01109,F,36,2021-12-28,广州
user_01110,M,37,2020-05-05,南京
user_01111,F,61,2021-09-01,深圳
user_01112,M,56,2021-02-08,深圳
user_01113,M,57,2020-10-30,深圳
user_01114,F,24,2020-01-28,武汉
user_01115,F,23,2020-09-22,成都
user_01116,F,42,2020-02-21,深圳
user_01117,M,58,2021-10-16,武汉
user_01118,F,30,2021-10-05,深圳
user_01119,M,56,2021-05-25,广州
user_01120,M,57,2020-07-25,武汉
user_01121,F,39,2021-07-27,北京
user_01122,F,66,2021-05-25,杭州
user_01123,F,34,2021-10-05,成都
user_01124,F,65,2021-07-06,成都
user_01125,F,39,2020-07-19,深圳
user_01126,F,51,2021-09-02,广州
user_01127,M,25,2020-10-10,上海
user_01128,M,66,2020-12-22,武汉
user_01129,M,62,2020-02-16,深圳
user_01130,M,35,2020-05-16,武汉
user_01131,F,41,2020-05-09,深圳
user_01132,F,59,2020-07-13,成都
user_01133,M,19,2021-09-20,成都
user_01134,M,19,2020-12-29,深圳
user_01135,F,44,2021-03-07,成都
user_01136,M,31,2020-03-09,广州
user_01137,F,65,2021-04-02,上海
user_01138,F,56,2021-06-23,上海
user_01139,F,29,2020-11-30,武汉
user_01140,F,49,2021-06-09,上海
user_01141,F,45,2021-07-11,武汉
user_01142,M,45,2020-01-16,深圳
user_01143,F,63,2021-03-31,杭州
user_01144,F,42,2021-05-24,深圳
user_01145,M,21,2020-07-27,深圳
user_01146,F,43,2020-06-06,广州
user_01147,F,53,2020-12-02,上海
user_01148,F,67,2022-01-08,成都
user_01149,F,20,2020-08-28,成都
user_01150,F,18,2020-02-27,北京
user_01151,F,34,2020-10-31,北京
user_01152,F,24,2020-12-10,武汉
user_01153,F,65,2021-10-03,南京
user_01154,F,22,2021-12-29,杭州
user_01155,F,36,2020-01-14,武汉
user_01156,F,56,2020-12-24,成都
user_01157,M,63,2021-01-11,上海
user_01158,F,51,2020-08-30,武汉
user_01159,F,52,2020-05-24,深圳
user_01160,M,66,2021-02-18,成都
user_01161,F,33,2021-01-28,杭州
user_01162,M,57,2021-09-06,杭州
user_01163,M,67,2021-12-29,成都
user_01164,F,64,2020-12-23,南京
user_01165,M,56,2021-07-29,北京
user_01166,F,44,2020-06-06,南京
user_01167,F,58,2021-11-04,上海
user_01168,F,55,2020-01-18,成都
user_01169,M,67,2021-12-28,深圳
user_01170,M,67,2021-07-14,深圳
user_01171,F,42,2021-07-21,广州
user_01172,F,43,2020-12-12,深圳
user_01173,F,31,2020-02-27,成都
user_01174,M,31,2020-06-03,成都
user_01175,F,31,2021-07-20,深圳
user_01176,F,42,2021-05-01,北京
user_01177,F,53,2021-06-14,上海
user_01178,M,21,2021-05-01,杭州
user_01179,F,64,2020-05-30,成都
user_01180,F,32,2020-12-24,深圳
user_01181,F,49,2021-01-02,杭州
user_01182,M,35,2021-09-11,深圳
user_01183,F,31,2020-02-16,成都
user_01184,F,18,2020-07-25,广州
user_01185,M,59,2021-03-25,上海
user_01186,F,37,2021-04-27,成都
user_01187,F,27,2021-10-01,杭州
user_01188,M,27,2021-11-27,深圳
user_01189,M,41,2021-07-23,广州
user_01190,F,51,2020-05-22,武汉
user_01191,M,45,2021-02-03,成都
user_01192,F,44,2020-04-06,上海
user_01193,M,57,2020-02-16,广州
user_01194,F,18,2020-07-09,杭州
user_01195,M,50,2020-05-19,南京
user_01196,F,21,2021-09-06,深圳
user_01197,F,24,2020-08-18,北京
user_01198,F,26,2020-12-05,武汉
user_01199,F,33,2021-05-05,武汉
user_01200,M,22,2020-02-18,上海
user_01201,F,51,2021-09-15,南京
user_01202,M,40,2021-03-28,广州
user_01203,M,60,2020-11-11,成都
user_01204,M,67,2020-11-17,成都
user_01205,F,42,2020-03-27,广州
user_01206,F,68,2021-04-18,成都
user_01207,F,30,2020-10-08,武汉
user_01208,M,41,2022-02-02,武汉
user_01209,M,28,2020-03-14,武汉
user_01210,F,69,2021-03-28,广州
user_01211,M,68,2020-02-16,上海
user_01212,M,34,2021-08-10,武汉
user_01213,M,54,2020-04-05,成都
user_01214,F,30,2020-01-31,南京
user_01215,F,44,2021-06-17,上海
user_01216,M,37,2020-01-17,南京
user_01217,M,50,2020-07-30,深圳
user_01218,F,59,2021-10-21,深圳
user_01219,F,49,2020-08-22,深圳
user_01220,M,25,2021-01-26,深圳
user_01221,F,46,2020-12-19,成都
user_01222,M,57,2020-10-31,广州
user_01223,M,36,2021-08-21,成都
user_01224,F,23,2021-07-03,杭州
user_01225,M,61,2021-07-18,成都
user_01226,F,56,2021-06-23,上海
user_01227,M,65,2021-08-11,广州
user_01228,M,58,2021-05-23,南京
user_01229,F,38,2021-12-12,武汉
user_01230,M,39,2021-01-29,北京
user_01231,F,59,2021-03-06,北京
user_01232,M,27,2021-11-15,武汉
user_01233,M,27,2022-02-24,广州
user_01234,M,69,2021-07-15,北京
user_01235,F,46,2020-06-25,广州
user_01236,M,33,2021-02-09,上海
user_01237,F,18,2020-10-27,上海
user_01238,M,34,2021-03-20,成都
user_01239,F,47,2022-01-08,北京
user_01240,M,43,2020-05-06,武汉
user_01241,F,63,2020-12-14,广州
user_01242,F,36,2020-01-21,南京
user_01243,F,38,2021-12-11,上海
user_01244,F,34,2021-12-01,成都
user_01245,F,63,2021-02-23,北京
user_01246,F,57,2020-05-31,北京
user_01247,M,38,2020-06-08,北京
user_01248,M,58,2021-04-24,南京
user_01249,F,57,2021-03-18,上海
user_01250,F,62,2020-04-05,南京
user_01251,F,66,2020-12-17,上海
user_01252,F,36,2020-03-15,北京
user_01253,M,24,2021-08-16,上海
user_01254,M,34,2021-10-01,北京
user_01255,F,18,2020-12-24,深圳
user_01256,M,54,2020-05-12,上海
user_01257,M,23,2021-02-03,广州
user_01258,F,43,2020-05-18,上海
user_01259,M,19,2020-09-02,北京
user_01260,F,49,2020-10-17,广州
user_01261,M,65,2020-04-21,成都
user_01262,F,22,2021-12-15,广州
user_01263,M,54,2020-06-18,广州
user_01264,M,48,2021-08-21,上海
user_01265,M,29,2021-09-22,杭州
user_01266,M,52,2021-09-01,广州
user_01267,M,47,2020-08-27,广州
user_01268,M,65,2020-12-02,武汉
user_01269,F,23,2020-05-17,北京
user_01270,M,32,2021-08-16,上海
user_01271,F,32,2020-08-23,北京
user_01272,F,33,2021-10-09,上海
user_01273,F,37,2022-03-04,南京
user_01274,M,30,2020-01-03,成都
user_01275,F,61,2021-07-24,杭州
user_01276,M,59,2020-04-25,广州
user_01277,M,63,2021-04-16,武汉
user_01278,F,48,2020-05-10,上海
user_01279,M,51,2021-04-27,广州
user_01280,F,46,2021-02-04,广州
user_01281,F,20,2020-07-19,深圳
user_01282,F,26,2020-10-18,南京
user_01283,F,28,2020-12-07,南京
user_01284,M,28,2021-09-01,北京
user_01285,M,42,2020-08-03,南京
user_01286,F,39,2021-09-27,南京
user_01287,M,59,2021-08-07,南京
user_01288,M,63,2020-12-31,杭州
user_01289,M,26,2021-10-03,武汉
user_01290,M,37,2021-04-13,上海
user_01291,M,38,2021-02-21,南京
user_01292,M,27,2020-01-27,成都
user_01293,F,39,2021-11-07,杭州
user_01294,F,46,2021-03-30,深圳
user_01295,F,26,2021-08-02,北京
user_01296,M,22,2020-01-14,成都
user_01297,M,57,2020-04-07,成都
user_01298,M,28,2020-10-05,广州
user_01299,F,18,2021-05-04,北京
user_01300,F,59,2022-01-28,深圳
user_01301,M,18,2021-09-15,上海
user_01302,F,56,2020-07-25,上海
user_01303,M,63,2020-08-20,深圳
user_01304,F,22,2021-07-26,广州
user_01305,F,66,2021-08-19,广州
user_01306,F,39,2021-11-25,成都
user_01307,F,43,2020-08-26,南京
user_01308,F,23,2020-09-06,北京
user_01309,M,49,2021-08-05,成都
user_01310,F,65,2022-01-09,南京
user_01311,M,28,2021-08-19,武汉
user_01312,F,27,2020-11-01,武汉
user_01313,F,64,2021-04-07,上海
user_01314,F,56,2022-02-21,深圳
user_01315,M,51,2020-08-23,北京
user_01316,F,48,2020-10-17,深圳
user_01317,F,29,2020-02-08,北京
user_01318,F,68,2021-12-18,杭州
user_01319,M,61,2020-07-01,上海
user_01320,M,33,2021-11-29,上海
user_01321,M,55,2021-10-06,杭州
user_01322,M,20,2020-01-30,北京
user_01323,F,19,2021-01-22,广州
