order_id,product_id,quantity,price
order_000330,prod_01470,2,17.35
order_000331,prod_02074,3,10.0
order_000331,prod_01673,1,10.0
order_000331,prod_03259,2,42.84
order_000331,prod_00211,3,10.75
order_000332,prod_02005,2,20.05
order_000332,prod_04859,3,14.33
order_000333,prod_03709,2,22.62
order_000333,prod_04876,2,42.86
order_000333,prod_00394,2,19.26
order_000333,prod_02307,1,13.33
order_000333,prod_03044,2,16.22
order_000334,prod_03749,1,12.29
order_000334,prod_02589,1,45.41
order_000335,prod_04748,2,16.42
order_000335,prod_03884,1,11.19
order_000335,prod_04303,2,32.35
order_000335,prod_02881,1,26.22
order_000336,prod_04308,3,27.31
order_000336,prod_01640,2,55.7
order_000337,prod_04256,2,62.09
order_000337,prod_01502,3,12.33
order_000337,prod_03209,1,70.26
order_000338,prod_03143,2,17.7
order_000338,prod_04762,2,53.03
order_000339,prod_01449,1,10.0
order_000339,prod_02377,1,37.6
order_000340,prod_00268,1,22.81
order_000340,prod_01058,1,10.0
order_000340,prod_03020,2,10.0
order_000340,prod_01764,3,54.4
order_000341,prod_03453,2,43.62
order_000341,prod_00699,2,20.95
order_000341,prod_04222,2,10.0
order_000342,prod_02303,2,10.25
order_000342,prod_00914,3,12.28
order_000342,prod_01481,1,22.86
order_000342,prod_03707,1,29.0
order_000342,prod_04490,1,34.98
order_000343,prod_04826,1,19.21
order_000343,prod_02608,1,88.07
order_000343,prod_04961,1,15.06
order_000344,prod_03872,2,13.4
order_000345,prod_04996,3,10.0
order_000345,prod_03151,1,10.0
order_000345,prod_00345,2,59.0
order_000345,prod_04858,1,10.0
order_000346,prod_03527,3,12.04
order_000346,prod_02896,3,27.13
order_000346,prod_04152,3,10.0
order_000346,prod_01969,1,36.89
order_000347,prod_04963,1,40.22
order_000347,prod_04561,2,10.14
order_000347,prod_02551,3,41.78
order_000347,prod_01000,1,16.11
order_000348,prod_04617,3,10.0
order_000348,prod_01995,1,11.25
order_000349,prod_01681,2,27.11
order_000350,prod_00770,1,47.21
order_000350,prod_00879,2,12.3
order_000351,prod_03034,1,46.08
order_000351,prod_04871,3,33.36
order_000351,prod_03870,2,100.69
order_000352,prod_04873,3,14.93
order_000353,prod_03999,3,14.07
order_000353,prod_04727,3,11.02
order_000353,prod_01659,3,16.64
order_000354,prod_01124,2,20.72
order_000354,prod_02616,1,76.96
order_000355,prod_01670,1,10.0
order_000356,prod_00074,3,10.0
order_000356,prod_01404,1,53.13
order_000356,prod_01663,2,16.23
order_000356,prod_04329,3,32.19
order_000357,prod_02951,1,39.03
order_000357,prod_02360,3,39.77
order_000357,prod_04857,2,10.0
order_000357,prod_04250,1,21.88
order_000358,prod_04197,2,29.2
order_000358,prod_02052,3,31.37
order_000358,prod_02269,3,21.94
order_000358,prod_02870,3,11.63
order_000358,prod_02004,2,10.0
order_000359,prod_02259,3,11.55
order_000359,prod_00330,1,47.3
order_000359,prod_00479,3,53.5
order_000359,prod_03463,3,22.11
order_000360,prod_04976,2,42.53
order_000360,prod_01343,1,21.41
order_000360,prod_01325,3,61.5
order_000361,prod_04510,2,66.39
order_000362,prod_03771,1,10.14
order_000363,prod_04155,1,16.49
order_000363,prod_04340,1,11.87
order_000363,prod_01978,2,57.14
order_000364,prod_03841,3,13.58
order_000365,prod_00556,2,53.92
order_000366,prod_04075,3,21.17
order_000366,prod_00839,3,34.47
order_000366,prod_01816,2,10.0
order_000367,prod_01923,3,10.0
order_000368,prod_00708,3,14.22
order_000368,prod_02067,2,62.22
order_000368,prod_03700,2,59.13
order_000369,prod_02742,3,10.0
order_000369,prod_02984,3,29.36
order_000370,prod_01151,2,25.09
order_000370,prod_04841,1,10.0
order_000371,prod_04185,2,29.7
order_000371,prod_04656,2,15.15
order_000371,prod_03896,3,19.59
order_000372,prod_03096,2,14.75
order_000373,prod_02258,1,20.99
order_000373,prod_01591,3,88.5
order_000373,prod_04877,3,10.0
order_000373,prod_01706,3,23.66
order_000374,prod_00658,2,136.56
order_000374,prod_00413,1,16.88
order_000375,prod_03128,3,31.16
order_000375,prod_04085,3,11.49
order_000376,prod_03445,1,13.7
order_000377,prod_00712,3,10.0
order_000377,prod_04126,3,48.4
order_000378,prod_04442,1,18.17
order_000378,prod_00438,3,16.59
order_000378,prod_04070,2,35.35
order_000378,prod_00416,1,47.65
order_000379,prod_04049,3,10.0
order_000379,prod_03340,1,101.17
order_000379,prod_00026,3,10.0
order_000380,prod_04116,3,36.86
order_000380,prod_03342,3,27.6
order_000381,prod_02489,1,39.23
order_000381,prod_04846,2,53.94
order_000382,prod_01381,3,22.38
order_000382,prod_02575,1,10.0
order_000382,prod_03878,3,21.45
order_000382,prod_00608,3,14.63
order_000382,prod_02102,3,10.0
order_000383,prod_04415,1,61.3
order_000383,prod_01534,2,14.93
order_000383,prod_00952,1,91.96
order_000383,prod_01473,2,24.02
order_000384,prod_02945,2,41.01
order_000384,prod_03554,3,39.51
order_000385,prod_04139,3,19.47
order_000385,prod_02104,2,43.17
order_000386,prod_02676,2,31.87
order_000387,prod_04018,1,15.33
order_000387,prod_01183,3,11.16
order_000387,prod_04060,2,33.43
order_000387,prod_03620,2,26.0
order_000388,prod_04220,2,18.46
order_000388,prod_04588,1,55.44
order_000389,prod_00300,3,25.84
order_000389,prod_00192,2,10.0
order_000390,prod_01785,1,19.65
order_000390,prod_02209,2,50.9
order_000390,prod_02026,2,25.26
order_000390,prod_03089,2,28.08
order_000391,prod_03264,3,49.91
order_000392,prod_02333,2,10.0
order_000393,prod_04368,3,67.39
order_000393,prod_02418,3,19.43
order_000393,prod_00641,1,16.74
order_000394,prod_04866,3,10.0
order_000394,prod_03513,2,14.81
order_000395,prod_01814,2,62.36
order_000395,prod_02979,1,18.13
order_000396,prod_03992,3,10.0
order_000396,prod_04369,2,36.34
order_000397,prod_03890,2,59.06
order_000397,prod_03820,1,10.0
order_000398,prod_01411,2,19.41
order_000398,prod_03213,1,19.12
order_000399,prod_04889,1,19.33
order_000399,prod_02222,2,35.62
order_000400,prod_01090,2,23.25
order_000400,prod_02590,3,10.0
order_000401,prod_00283,2,40.14
order_000401,prod_01730,2,19.15
order_000401,prod_00829,1,34.82
order_000402,prod_01621,3,29.44
order_000403,prod_01192,2,18.33
order_000403,prod_03291,2,10.39
order_000403,prod_03404,2,10.0
order_000404,prod_04767,3,10.0
order_000404,prod_01425,1,35.38
order_000404,prod_02572,1,97.87
order_000405,prod_03430,1,17.3
order_000405,prod_00715,2,13.68
order_000405,prod_03412,1,10.0
order_000405,prod_02975,1,16.46
order_000405,prod_04318,3,10.0
order_000406,prod_03546,2,12.53
order_000406,prod_04118,3,49.76
order_000407,prod_02596,2,10.0
order_000407,prod_01856,2,25.4
order_000407,prod_02725,3,16.5
order_000408,prod_04831,1,10.0
order_000408,prod_04680,1,17.08
order_000408,prod_00072,3,32.19
order_000409,prod_03583,2,21.11
order_000409,prod_02340,1,32.51
order_000409,prod_04168,3,47.44
order_000409,prod_03534,1,32.75
order_000410,prod_00978,3,17.7
order_000410,prod_02497,1,24.71
order_000411,prod_01468,3,172.19
order_000411,prod_04799,3,38.69
order_000411,prod_04227,2,34.09
order_000412,prod_02293,1,22.19
order_000413,prod_02250,3,30.77
order_000414,prod_00604,3,25.72
order_000414,prod_00998,2,10.04
order_000415,prod_04225,1,40.94
order_000415,prod_03550,2,16.35
order_000416,prod_00081,3,28.79
order_000416,prod_02497,3,24.71
order_000417,prod_04522,2,10.0
order_000417,prod_03090,2,19.83
order_000417,prod_01013,2,18.88
order_000417,prod_04306,3,65.1
order_000418,prod_02583,2,25.35
order_000419,prod_04202,2,54.1
order_000419,prod_01732,2,12.17
order_000420,prod_00495,1,54.74
order_000420,prod_03041,3,13.79
order_000420,prod_03612,1,28.12
order_000421,prod_04288,3,10.0
order_000421,prod_02218,1,45.19
order_000422,prod_00539,1,36.86
order_000422,prod_04112,3,10.0
order_000422,prod_01047,1,12.76
order_000423,prod_00160,3,18.28
order_000423,prod_03383,1,17.89
order_000423,prod_04433,1,13.04
order_000423,prod_03287,3,29.52
order_000424,prod_01050,2,23.94
order_000424,prod_03339,1,38.88
order_000424,prod_02683,1,71.68
order_000424,prod_00747,1,12.78
order_000425,prod_01210,2,10.0
order_000425,prod_02609,2,10.0
order_000425,prod_02118,3,11.58
order_000425,prod_00248,1,14.98
order_000426,prod_02462,2,10.0
order_000426,prod_01685,1,10.0
order_000427,prod_01603,1,10.0
order_000427,prod_04159,1,35.32
order_000427,prod_01097,3,148.36
order_000427,prod_03832,2,19.62
order_000427,prod_04894,2,16.57
order_000428,prod_02665,2,10.0
order_000428,prod_01281,3,34.39
order_000429,prod_02054,3,29.2
order_000429,prod_01216,3,10.0
order_000429,prod_04804,3,32.54
order_000430,prod_00713,1,50.04
order_000430,prod_04548,3,49.37
order_000430,prod_00127,2,14.71
order_000430,prod_03742,2,10.0
order_000430,prod_04757,2,55.41
order_000431,prod_02964,3,10.0
order_000431,prod_01648,2,16.86
order_000431,prod_02430,1,61.35
order_000431,prod_03365,3,37.26
order_000432,prod_01920,3,13.45
order_000432,prod_03726,3,10.0
order_000433,prod_03432,3,10.0
order_000433,prod_04098,3,35.19
order_000434,prod_01426,3,36.02
order_000435,prod_02437,2,38.09
order_000436,prod_00102,2,16.3
order_000436,prod_01607,3,10.0
order_000437,prod_04807,2,52.54
order_000437,prod_01969,1,36.89
order_000438,prod_02324,3,20.73
order_000438,prod_01622,1,14.65
order_000438,prod_04770,1,88.87
order_000438,prod_04913,1,11.1
order_000439,prod_00547,3,17.42
order_000440,prod_04219,3,27.97
order_000441,prod_02561,1,70.15
order_000442,prod_03944,3,10.0
order_000442,prod_02949,1,63.68
order_000442,prod_00309,3,14.72
order_000442,prod_00526,3,63.58
order_000443,prod_00260,2,10.0
order_000443,prod_03404,1,10.0
order_000443,prod_01124,3,20.72
order_000444,prod_03955,1,42.38
order_000444,prod_04037,2,19.02
order_000445,prod_03982,3,39.47
order_000445,prod_00238,1,10.0
order_000445,prod_00929,2,15.6
order_000446,prod_00402,3,45.46
order_000446,prod_01806,1,19.3
order_000446,prod_00600,3,53.22
order_000447,prod_02278,2,19.42
order_000447,prod_00592,3,45.66
order_000447,prod_01943,2,13.87
order_000447,prod_01518,3,19.7
order_000447,prod_00609,1,10.0
order_000447,prod_00557,1,11.45
order_000448,prod_01683,3,10.0
order_000448,prod_04012,1,58.3
order_000449,prod_00467,1,42.96
order_000450,prod_02682,1,20.82
order_000451,prod_03336,1,24.22
order_000451,prod_02778,3,41.79
order_000451,prod_04577,1,22.5
order_000452,prod_01589,3,55.68
order_000452,prod_03827,1,51.37
order_000453,prod_02119,2,40.05
order_000453,prod_01232,3,10.0
order_000453,prod_01327,1,12.37
order_000453,prod_04562,3,20.95
order_000454,prod_03074,2,49.78
order_000454,prod_03925,2,10.13
order_000454,prod_01981,3,15.92
order_000454,prod_01444,3,42.73
order_000454,prod_02255,2,79.91
order_000455,prod_04304,3,16.0
order_000455,prod_01800,3,14.8
order_000455,prod_01695,1,24.17
order_000456,prod_01961,3,10.0
order_000457,prod_00504,1,68.09
order_000457,prod_01739,1,22.7
order_000457,prod_04565,2,10.89
order_000458,prod_00803,2,33.24
order_000458,prod_03655,2,10.0
order_000458,prod_01970,1,14.68
order_000458,prod_01992,1,41.81
order_000459,prod_02328,2,67.09
order_000460,prod_00366,1,74.55
order_000460,prod_04452,1,10.82
order_000460,prod_02819,3,13.89
order_000461,prod_02558,3,36.57
order_000461,prod_00687,3,12.57
order_000461,prod_04308,1,27.31
order_000462,prod_03731,3,26.3
order_000462,prod_03313,1,13.84
order_000462,prod_03558,2,24.25
order_000463,prod_02519,3,22.52
order_000464,prod_02523,3,10.0
order_000464,prod_01226,3,42.93
order_000464,prod_00158,1,15.59
order_000465,prod_03795,1,30.68
order_000465,prod_00910,1,103.94
order_000466,prod_04157,1,15.34
order_000467,prod_00741,2,12.59
order_000467,prod_02072,3,14.1
order_000468,prod_01921,3,10.0
order_000468,prod_00121,3,32.73
order_000469,prod_01265,1,24.03
order_000469,prod_03685,2,20.5
order_000469,prod_04127,2,28.28
order_000469,prod_00651,3,94.28
order_000470,prod_04009,3,10.0
order_000471,prod_04058,2,10.0
order_000472,prod_00676,2,39.08
order_000473,prod_02945,2,41.01
order_000473,prod_00807,2,10.0
order_000473,prod_02124,2,46.44
order_000474,prod_00555,3,10.0
order_000474,prod_03034,3,46.08
order_000474,prod_03533,1,186.77
order_000474,prod_00525,3,10.0
order_000475,prod_02397,2,10.0
order_000475,prod_00318,2,12.61
order_000476,prod_02880,2,10.82
order_000476,prod_03943,1,23.24
order_000476,prod_01334,2,170.16
order_000477,prod_00918,3,48.2
order_000477,prod_03381,3,32.51
order_000477,prod_04014,1,26.68
order_000477,prod_03266,3,10.0
order_000477,prod_01098,3,14.05
order_000478,prod_00407,3,31.48
order_000479,prod_04766,2,30.32
order_000479,prod_03502,1,24.04
order_000479,prod_00204,3,16.79
order_000480,prod_02462,2,10.0
order_000480,prod_03228,3,16.9
order_000481,prod_01856,2,25.4
order_000481,prod_00885,1,10.0
order_000481,prod_01881,3,47.35
order_000482,prod_04683,2,15.43
order_000483,prod_04242,3,46.24
order_000483,prod_03533,3,186.77
order_000484,prod_02334,2,17.21
order_000484,prod_02284,3,129.85
order_000485,prod_01920,3,13.45
order_000485,prod_02962,2,18.31
order_000485,prod_04574,3,40.71
order_000486,prod_00729,2,31.42
order_000487,prod_02602,2,48.29
order_000487,prod_03789,1,30.58
order_000487,prod_00864,2,61.95
order_000487,prod_03869,2,66.94
order_000488,prod_04471,3,52.57
order_000489,prod_00678,2,20.54
order_000489,prod_02722,3,11.28
order_000490,prod_03741,2,32.27
order_000491,prod_02337,2,10.0
order_000491,prod_00726,2,84.53
order_000492,prod_02164,2,10.13
order_000492,prod_02533,2,15.21
order_000493,prod_00001,2,10.81
order_000493,prod_01322,3,23.94
order_000493,prod_04396,2,40.8
order_000493,prod_03877,3,36.47
order_000494,prod_00359,3,30.97
order_000494,prod_04928,2,19.86
order_000495,prod_03000,1,10.0
order_000496,prod_02956,2,10.0
order_000496,prod_01750,1,22.23
order_000496,prod_04249,2,44.81
order_000496,prod_02283,3,22.18
order_000497,prod_04531,1,16.75
order_000498,prod_03617,1,25.1
order_000498,prod_03096,1,14.75
order_000498,prod_01724,2,10.0
order_000498,prod_01668,2,16.5
order_000498,prod_00041,3,59.81
order_000499,prod_01760,2,24.49
order_000499,prod_03512,3,10.55
order_000500,prod_02627,2,10.0
order_000500,prod_04204,1,10.0
order_000500,prod_01425,1,35.38
order_000501,prod_04142,3,83.84
order_000501,prod_02353,2,16.77
order_000502,prod_03400,3,36.95
order_000502,prod_04356,1,16.24
order_000502,prod_04959,2,10.0
order_000502,prod_04299,1,10.0
order_000503,prod_03358,1,10.0
order_000504,prod_01253,2,28.53
order_000504,prod_01947,2,10.0
order_000504,prod_02536,3,20.9
order_000505,prod_03127,1,75.53
order_000506,prod_02898,2,10.0
order_000506,prod_00760,2,20.92
order_000507,prod_02828,2,36.61
order_000508,prod_01604,2,10.0
order_000508,prod_01208,1,71.99
order_000509,prod_01315,2,41.82
order_000509,prod_03145,2,44.52
order_000510,prod_04034,1,16.53
order_000510,prod_00039,3,10.0
order_000511,prod_01709,2,10.0
order_000511,prod_04194,3,15.94
order_000512,prod_00051,2,14.47
order_000512,prod_01728,2,14.84
order_000512,prod_04187,1,48.34
order_000513,prod_01637,3,23.33
order_000514,prod_02329,2,10.0
order_000514,prod_00426,3,21.24
order_000515,prod_00364,1,33.2
order_000515,prod_00293,2,18.02
order_000515,prod_04012,2,58.3
order_000516,prod_02786,1,30.55
order_000516,prod_01686,2,16.21
order_000517,prod_01239,3,12.18
order_000518,prod_00633,1,48.65
order_000518,prod_03725,1,33.01
order_000519,prod_01504,3,17.41
order_000519,prod_00538,2,21.71
order_000520,prod_04826,2,19.21
order_000520,prod_03544,1,49.16
order_000520,prod_01430,1,47.62
order_000520,prod_02682,3,20.82
order_000521,prod_03516,1,23.22
order_000521,prod_04528,2,15.61
order_000521,prod_04015,2,61.09
order_000522,prod_00937,3,32.68
order_000522,prod_01422,2,38.85
order_000523,prod_03684,1,22.5
order_000524,prod_00277,2,31.92
order_000524,prod_01236,3,12.27
order_000525,prod_01337,1,24.63
order_000525,prod_02201,2,70.88
order_000526,prod_00809,3,13.6
order_000526,prod_03764,3,10.0
order_000526,prod_01731,3,23.53
order_000526,prod_03485,1,63.73
order_000527,prod_04612,3,23.28
order_000527,prod_02325,2,24.55
order_000527,prod_01453,1,22.46
order_000528,prod_01359,2,10.0
order_000529,prod_01186,3,10.21
order_000529,prod_00659,2,46.25
order_000530,prod_01672,2,17.43
order_000530,prod_04757,2,55.41
order_000530,prod_02892,2,111.64
order_000531,prod_04310,1,21.85
order_000531,prod_03422,3,10.0
order_000532,prod_00583,1,28.88
order_000532,prod_01939,2,10.25
order_000533,prod_00730,2,41.36
order_000533,prod_02382,2,22.46
order_000534,prod_01433,1,13.64
order_000535,prod_04582,3,10.0
order_000535,prod_04372,3,35.52
order_000535,prod_02403,3,22.64
order_000535,prod_01661,2,25.98
order_000536,prod_00958,1,39.67
order_000537,prod_03795,1,30.68
order_000537,prod_02258,3,20.99
order_000537,prod_00834,2,14.6
order_000538,prod_03688,2,16.05
order_000538,prod_01563,1,102.21
order_000538,prod_02195,2,31.65
order_000539,prod_00895,3,19.53
order_000539,prod_03334,2,54.82
order_000539,prod_02695,3,46.76
order_000540,prod_03593,2,10.0
order_000541,prod_02559,2,10.0
order_000541,prod_00802,3,12.09
order_000541,prod_03412,1,10.0
order_000542,prod_00733,3,27.8
order_000542,prod_00365,3,29.28
order_000543,prod_04916,2,26.15
order_000543,prod_02115,2,32.56
order_000544,prod_04774,2,16.54
order_000544,prod_00978,3,17.7
order_000544,prod_01896,3,20.26
order_000544,prod_04791,3,17.79
order_000545,prod_00499,3,23.55
order_000545,prod_04713,1,20.12
order_000546,prod_00373,1,16.53
order_000546,prod_00686,3,45.6
order_000547,prod_02083,2,90.76
order_000547,prod_02885,1,16.25
order_000547,prod_00073,3,10.8
order_000547,prod_04886,2,43.87
order_000547,prod_00978,3,17.7
order_000548,prod_02226,1,10.0
order_000549,prod_02057,3,10.0
order_000549,prod_03070,3,10.0
order_000549,prod_00093,3,17.29
order_000549,prod_00423,1,18.93
order_000550,prod_01854,3,16.27
order_000550,prod_03970,3,13.82
order_000551,prod_01082,3,10.0
order_000551,prod_00416,1,47.65
order_000551,prod_01680,2,29.27
order_000552,prod_04599,3,22.02
order_000552,prod_04545,2,16.64
order_000553,prod_03363,2,10.0
order_000553,prod_00493,1,16.24
order_000553,prod_02042,1,59.52
order_000554,prod_00732,3,13.62
order_000554,prod_00169,3,41.57
order_000555,prod_01041,2,10.0
order_000555,prod_00619,3,31.88
order_000555,prod_00992,3,79.06
order_000556,prod_00446,3,44.67
order_000556,prod_04882,2,21.86
order_000556,prod_04583,3,52.09
order_000556,prod_00298,1,19.97
order_000556,prod_03045,1,16.15
order_000557,prod_03089,1,28.08
order_000557,prod_03062,1,28.24
order_000558,prod_01131,1,10.0
order_000558,prod_02612,3,10.0
order_000558,prod_04410,2,10.0
order_000559,prod_00695,1,10.0
order_000560,prod_02274,2,10.0
order_000560,prod_02855,3,22.53
order_000561,prod_04233,2,21.07
order_000562,prod_03173,2,10.0
order_000562,prod_03979,2,10.0
order_000562,prod_01482,1,12.41
order_000563,prod_01162,1,10.0
order_000563,prod_01343,3,21.41
order_000563,prod_02574,2,16.19
order_000563,prod_03437,1,42.77
order_000564,prod_01277,3,11.86
order_000565,prod_02493,3,10.78
order_000565,prod_04986,3,42.92
order_000565,prod_02788,3,20.32
order_000565,prod_02994,2,35.06
order_000566,prod_02372,2,17.08
order_000566,prod_04145,1,25.85
order_000567,prod_03753,1,13.88
order_000568,prod_02458,1,13.04
order_000569,prod_01228,1,11.82
order_000569,prod_04449,2,19.98
order_000570,prod_00549,1,13.18
order_000571,prod_03309,2,10.65
order_000571,prod_01875,3,108.7
order_000571,prod_03052,1,18.53
order_000572,prod_00602,3,10.0
