order_id,user_id,order_date,payment_method
order_000654,user_05187,2022-02-17,支付宝
order_000655,user_07237,2022-11-21,微信
order_000656,user_08553,2022-09-12,银行卡
order_000657,user_06602,2022-11-16,微信
order_000658,user_03398,2022-11-01,支付宝
order_000659,user_01227,2022-09-17,支付宝
order_000660,user_02641,2022-06-17,支付宝
order_000661,user_05051,2022-03-17,支付宝
order_000662,user_03650,2022-08-25,微信
order_000663,user_05912,2022-10-24,支付宝
order_000664,user_05638,2022-10-30,微信
order_000665,user_03204,2022-06-20,微信
order_000666,user_09993,2022-11-16,花呗
order_000667,user_07236,2022-01-29,支付宝
order_000668,user_07294,2022-06-07,支付宝
order_000669,user_09609,2022-01-29,支付宝
order_000670,user_07851,2022-09-09,银行卡
order_000671,user_08528,2022-07-26,微信
order_000672,user_07856,2022-12-14,花呗
order_000673,user_05939,2022-10-17,支付宝
order_000674,user_01962,2022-05-16,支付宝
order_000675,user_06948,2022-04-27,微信
order_000676,user_00844,2022-09-13,支付宝
order_000677,user_09833,2022-04-28,银行卡
order_000678,user_04141,2022-12-18,支付宝
order_000679,user_01125,2022-03-29,微信
order_000680,user_06563,2022-05-27,支付宝
order_000681,user_04712,2022-03-16,支付宝
order_000682,user_00765,2022-03-22,微信
order_000683,user_09893,2022-06-05,微信
order_000684,user_05576,2022-10-07,银行卡
order_000685,user_07404,2022-06-15,支付宝
order_000686,user_04630,2022-07-23,银行卡
order_000687,user_09285,2022-10-14,支付宝
order_000688,user_01605,2022-02-17,支付宝
order_000689,user_09462,2022-07-23,支付宝
order_000690,user_06507,2022-08-20,支付宝
order_000691,user_00531,2022-09-16,支付宝
order_000692,user_02791,2022-06-15,支付宝
order_000693,user_01253,2022-10-12,支付宝
order_000694,user_03942,2022-08-20,银行卡
order_000695,user_05629,2022-04-18,微信
order_000696,user_08850,2022-10-28,支付宝
order_000697,user_05234,2022-08-09,支付宝
order_000698,user_06387,2022-09-03,花呗
order_000699,user_09361,2022-08-26,微信
order_000700,user_05793,2022-08-06,微信
order_000701,user_02487,2022-12-02,花呗
order_000702,user_02844,2022-11-27,微信
order_000703,user_07790,2022-12-24,支付宝
order_000704,user_09923,2022-01-26,支付宝
order_000705,user_03239,2022-01-30,支付宝
order_000706,user_07701,2022-08-22,支付宝
order_000707,user_05285,2022-04-13,支付宝
order_000708,user_02690,2022-12-09,支付宝
order_000709,user_03333,2022-05-04,微信
order_000710,user_01199,2022-10-11,支付宝
order_000711,user_06955,2022-05-30,微信
order_000712,user_07264,2022-07-11,支付宝
order_000713,user_09573,2022-08-24,支付宝
order_000714,user_07051,2022-06-24,银行卡
order_000715,user_05262,2022-03-25,支付宝
order_000716,user_09383,2022-04-12,微信
order_000717,user_07871,2022-06-24,微信
order_000718,user_01343,2022-12-06,支付宝
order_000719,user_01655,2022-02-17,支付宝
order_000720,user_04754,2022-01-02,支付宝
order_000721,user_07137,2022-10-06,支付宝
order_000722,user_05982,2022-12-07,支付宝
order_000723,user_09181,2022-11-24,微信
order_000724,user_01078,2022-02-12,微信
order_000725,user_00122,2022-07-26,支付宝
order_000726,user_03196,2022-04-11,银行卡
order_000727,user_02215,2022-05-22,银行卡
order_000728,user_02992,2022-01-28,支付宝
order_000729,user_09026,2022-03-15,微信
order_000730,user_09871,2022-01-06,支付宝
order_000731,user_02070,2022-08-26,微信
order_000732,user_05396,2022-09-12,支付宝
order_000733,user_01963,2022-01-20,微信
order_000734,user_04024,2022-03-09,微信
order_000735,user_08600,2022-01-31,支付宝
order_000736,user_06443,2022-06-27,微信
order_000737,user_06421,2022-02-12,支付宝
order_000738,user_02370,2022-12-11,支付宝
order_000739,user_02320,2022-03-30,微信
order_000740,user_03240,2022-02-17,银行卡
order_000741,user_07957,2022-07-31,支付宝
order_000742,user_05556,2022-08-21,微信
order_000743,user_01893,2022-04-27,微信
order_000744,user_06408,2022-10-11,银行卡
order_000745,user_03839,2022-05-01,银行卡
order_000746,user_07510,2022-07-20,银行卡
order_000747,user_01490,2022-09-06,银行卡
order_000748,user_04010,2022-07-20,支付宝
order_000749,user_01822,2022-02-08,支付宝
order_000750,user_01273,2022-06-10,微信
order_000751,user_08889,2022-08-16,银行卡
order_000752,user_04837,2022-08-18,支付宝
order_000753,user_04215,2022-06-20,支付宝
order_000754,user_01770,2022-09-14,支付宝
order_000755,user_02842,2022-07-25,银行卡
order_000756,user_07942,2022-12-03,微信
order_000757,user_02365,2022-03-29,微信
order_000758,user_05364,2022-08-29,支付宝
order_000759,user_01118,2022-05-26,微信
order_000760,user_07448,2022-09-22,支付宝
order_000761,user_00813,2022-09-06,支付宝
order_000762,user_00038,2022-01-13,银行卡
order_000763,user_02461,2022-10-26,微信
order_000764,user_04339,2022-04-08,微信
order_000765,user_05484,2022-02-12,银行卡
order_000766,user_03720,2022-08-11,支付宝
order_000767,user_07232,2022-06-08,支付宝
order_000768,user_09047,2022-01-25,银行卡
order_000769,user_02355,2022-08-04,支付宝
order_000770,user_04043,2022-03-17,银行卡
order_000771,user_09990,2022-12-07,微信
order_000772,user_00175,2022-09-30,微信
order_000773,user_09905,2022-06-05,支付宝
order_000774,user_06741,2022-01-14,支付宝
order_000775,user_00672,2022-07-20,支付宝
order_000776,user_00694,2022-03-09,银行卡
order_000777,user_08740,2022-03-10,支付宝
order_000778,user_05977,2022-01-13,微信
order_000779,user_01123,2022-03-26,支付宝
order_000780,user_03298,2022-09-27,银行卡
order_000781,user_03987,2022-05-26,银行卡
order_000782,user_02597,2022-05-17,支付宝
order_000783,user_04369,2022-12-12,支付宝
order_000784,user_03024,2022-08-22,支付宝
order_000785,user_08976,2022-10-27,微信
order_000786,user_09402,2022-01-27,银行卡
order_000787,user_09132,2022-06-18,支付宝
order_000788,user_01529,2022-02-25,支付宝
order_000789,user_00094,2022-12-16,支付宝
order_000790,user_09523,2022-02-13,微信
order_000791,user_09954,2022-01-10,支付宝
order_000792,user_06661,2022-03-11,微信
order_000793,user_05050,2022-10-09,微信
order_000794,user_02222,2022-08-04,银行卡
order_000795,user_02743,2022-02-10,微信
order_000796,user_01097,2022-10-29,支付宝
order_000797,user_08192,2022-01-14,微信
order_000798,user_05004,2022-10-28,银行卡
order_000799,user_02104,2022-06-03,微信
order_000800,user_02743,2022-04-10,支付宝
order_000801,user_04730,2022-01-07,支付宝
order_000802,user_04300,2022-06-14,花呗
order_000803,user_03663,2022-08-16,微信
order_000804,user_08208,2022-07-13,银行卡
order_000805,user_00126,2022-10-12,银行卡
order_000806,user_05998,2022-12-28,支付宝
order_000807,user_05675,2022-08-20,银行卡
order_000808,user_04175,2022-04-29,支付宝
order_000809,user_08981,2022-09-01,支付宝
order_000810,user_05499,2022-07-02,支付宝
order_000811,user_06408,2022-09-22,支付宝
order_000812,user_02353,2022-04-09,支付宝
order_000813,user_09704,2022-04-03,微信
order_000814,user_06884,2022-05-26,支付宝
order_000815,user_04221,2022-06-07,微信
order_000816,user_04838,2022-03-18,微信
order_000817,user_08273,2022-10-08,支付宝
order_000818,user_07016,2022-06-03,银行卡
order_000819,user_09837,2022-07-31,支付宝
order_000820,user_00175,2022-08-05,支付宝
order_000821,user_08868,2022-05-18,支付宝
order_000822,user_08540,2022-04-27,微信
order_000823,user_09583,2022-03-18,支付宝
order_000824,user_01559,2022-06-09,微信
order_000825,user_01439,2022-12-21,支付宝
order_000826,user_02926,2022-02-23,花呗
order_000827,user_06987,2022-10-08,微信
order_000828,user_04820,2022-06-06,银行卡
order_000829,user_05372,2022-06-12,微信
order_000830,user_04704,2022-02-21,微信
order_000831,user_06713,2022-04-26,花呗
order_000832,user_06378,2022-05-04,支付宝
order_000833,user_00358,2022-08-01,微信
order_000834,user_03398,2022-06-25,支付宝
order_000835,user_09281,2022-09-20,花呗
order_000836,user_00293,2022-07-18,微信
order_000837,user_05444,2022-03-26,支付宝
order_000838,user_09183,2022-02-22,支付宝
order_000839,user_02577,2022-12-03,银行卡
order_000840,user_06279,2022-08-27,支付宝
order_000841,user_00820,2022-03-09,支付宝
order_000842,user_04226,2022-06-22,微信
order_000843,user_03621,2022-04-23,花呗
order_000844,user_07930,2022-10-16,支付宝
order_000845,user_06713,2022-07-04,微信
order_000846,user_04689,2022-10-01,支付宝
order_000847,user_01925,2022-05-24,支付宝
order_000848,user_05752,2022-04-05,微信
order_000849,user_05615,2022-02-17,支付宝
order_000850,user_04635,2022-10-24,支付宝
order_000851,user_04357,2022-03-22,微信
order_000852,user_03645,2022-11-15,微信
order_000853,user_03208,2022-06-06,微信
order_000854,user_02657,2022-08-21,支付宝
order_000855,user_09877,2022-09-30,微信
order_000856,user_01251,2022-01-26,银行卡
order_000857,user_00228,2022-03-20,银行卡
order_000858,user_03899,2022-06-08,支付宝
order_000859,user_02874,2022-02-18,支付宝
order_000860,user_09452,2022-06-26,支付宝
order_000861,user_05140,2022-07-11,银行卡
order_000862,user_06568,2022-06-22,支付宝
order_000863,user_06557,2022-06-17,支付宝
order_000864,user_03461,2022-05-05,银行卡
order_000865,user_02515,2022-09-15,微信
order_000866,user_04285,2022-06-30,支付宝
order_000867,user_05505,2022-07-26,微信
order_000868,user_06063,2022-02-24,支付宝
order_000869,user_03170,2022-06-01,银行卡
order_000870,user_06414,2022-06-05,花呗
order_000871,user_00665,2022-09-19,银行卡
order_000872,user_05338,2022-09-04,微信
order_000873,user_01184,2022-04-29,支付宝
order_000874,user_06740,2022-07-13,微信
order_000875,user_02633,2022-09-23,支付宝
order_000876,user_03066,2022-09-10,支付宝
order_000877,user_01890,2022-01-03,支付宝
order_000878,user_00960,2022-09-05,银行卡
order_000879,user_08350,2022-05-19,银行卡
order_000880,user_02008,2022-04-21,支付宝
order_000881,user_00722,2022-06-02,花呗
order_000882,user_07701,2022-11-18,支付宝
order_000883,user_07519,2022-05-17,银行卡
order_000884,user_01255,2022-07-08,微信
order_000885,user_02346,2022-07-30,支付宝
order_000886,user_04541,2022-08-29,花呗
order_000887,user_00105,2022-07-06,微信
order_000888,user_01662,2022-04-04,银行卡
order_000889,user_05419,2022-05-09,支付宝
order_000890,user_01092,2022-05-09,支付宝
order_000891,user_08730,2022-01-11,支付宝
order_000892,user_05740,2022-07-27,花呗
order_000893,user_06961,2022-01-29,微信
order_000894,user_09257,2022-04-13,银行卡
order_000895,user_01572,2022-08-27,微信
order_000896,user_03016,2022-01-07,支付宝
order_000897,user_07007,2022-06-15,支付宝
order_000898,user_03447,2022-01-04,支付宝
order_000899,user_01430,2022-08-16,银行卡
order_000900,user_00242,2022-09-23,支付宝
order_000901,user_07087,2022-02-23,微信
order_000902,user_09555,2022-09-09,微信
order_000903,user_02068,2022-09-05,支付宝
order_000904,user_07832,2022-09-23,支付宝
order_000905,user_07339,2022-08-24,微信
order_000906,user_06888,2022-04-26,支付宝
order_000907,user_05136,2022-02-10,微信
order_000908,user_07451,2022-09-20,微信
order_000909,user_00301,2022-07-03,微信
order_000910,user_02829,2022-01-20,支付宝
order_000911,user_05378,2022-09-19,支付宝
order_000912,user_05708,2022-12-08,微信
order_000913,user_02401,2022-09-11,支付宝
order_000914,user_03159,2022-01-16,微信
order_000915,user_07995,2022-09-29,银行卡
order_000916,user_01021,2022-04-08,微信
order_000917,user_01550,2022-01-03,支付宝
order_000918,user_07966,2022-12-08,支付宝
order_000919,user_06903,2022-10-11,支付宝
order_000920,user_00878,2022-04-12,微信
order_000921,user_07010,2022-02-27,支付宝
order_000922,user_03081,2022-07-08,银行卡
order_000923,user_03535,2022-04-16,微信
order_000924,user_07792,2022-06-17,微信
order_000925,user_09513,2022-03-26,微信
order_000926,user_05337,2022-02-02,支付宝
order_000927,user_03104,2022-08-08,银行卡
order_000928,user_02837,2022-10-11,支付宝
order_000929,user_06314,2022-10-03,支付宝
order_000930,user_02118,2022-08-11,支付宝
order_000931,user_09327,2022-06-29,支付宝
order_000932,user_02718,2022-12-03,支付宝
order_000933,user_08127,2022-03-19,支付宝
order_000934,user_06415,2022-06-13,支付宝
order_000935,user_07442,2022-08-13,支付宝
order_000936,user_08382,2022-10-04,支付宝
order_000937,user_03380,2022-02-06,支付宝
order_000938,user_01570,2022-12-28,支付宝
order_000939,user_03926,2022-10-01,支付宝
order_000940,user_01488,2022-01-18,花呗
order_000941,user_08760,2022-07-16,支付宝
order_000942,user_03824,2022-03-17,银行卡
order_000943,user_03505,2022-09-06,支付宝
order_000944,user_02623,2022-04-22,微信
order_000945,user_05520,2022-11-08,微信
order_000946,user_06736,2022-01-02,支付宝
order_000947,user_00914,2022-10-04,支付宝
order_000948,user_05230,2022-09-29,支付宝
order_000949,user_08240,2022-06-13,支付宝
order_000950,user_08936,2022-04-09,支付宝
order_000951,user_05202,2022-03-25,微信
order_000952,user_05398,2022-10-17,微信
order_000953,user_06696,2022-04-08,银行卡
order_000954,user_00542,2022-01-20,支付宝
order_000955,user_04863,2022-03-17,微信
order_000956,user_09399,2022-08-25,支付宝
order_000957,user_08376,2022-05-31,银行卡
order_000958,user_07722,2022-10-16,微信
order_000959,user_08181,2022-05-15,银行卡
order_000960,user_06610,2022-02-20,支付宝
order_000961,user_04735,2022-06-22,支付宝
order_000962,user_04690,2022-02-17,支付宝
order_000963,user_09449,2022-04-24,微信
order_000964,user_04097,2022-03-20,花呗
order_000965,user_07152,2022-11-27,支付宝
order_000966,user_04815,2022-09-12,微信
order_000967,user_03781,2022-11-21,支付宝
order_000968,user_08475,2022-07-11,支付宝
order_000969,user_03601,2022-09-05,银行卡
order_000970,user_06975,2022-09-27,微信
order_000971,user_09402,2022-08-23,银行卡
order_000972,user_06266,2022-12-26,微信
order_000973,user_00441,2022-02-13,银行卡
order_000974,user_03808,2022-08-12,微信
order_000975,user_00474,2022-01-21,微信
order_000976,user_07290,2022-08-05,微信
order_000977,user_01858,2022-07-11,微信
order_000978,user_02780,2022-02-25,银行卡
order_000979,user_05037,2022-01-11,支付宝
order_000980,user_04343,2022-12-23,支付宝
order_000981,user_09739,2022-02-26,微信
order_000982,user_08749,2022-08-11,微信
order_000983,user_05244,2022-04-15,支付宝
order_000984,user_07034,2022-08-02,支付宝
order_000985,user_04343,2022-03-22,支付宝
order_000986,user_05055,2022-04-19,微信
order_000987,user_03339,2022-12-09,微信
order_000988,user_07758,2022-02-07,支付宝
order_000989,user_06295,2022-04-30,支付宝
order_000990,user_04220,2022-06-05,支付宝
order_000991,user_08187,2022-01-07,支付宝
order_000992,user_06416,2022-05-10,支付宝
order_000993,user_01895,2022-02-13,支付宝
order_000994,user_05460,2022-07-13,支付宝
order_000995,user_09945,2022-05-30,花呗
order_000996,user_03802,2022-09-05,微信
order_000997,user_02656,2022-04-08,微信
order_000998,user_03519,2022-02-06,支付宝
order_000999,user_05682,2022-11-09,银行卡
order_001000,user_05077,2022-05-19,微信
order_001001,user_09673,2022-03-02,支付宝
order_001002,user_09746,2022-05-22,支付宝
order_001003,user_00646,2022-03-13,支付宝
order_001004,user_09742,2022-03-22,微信
order_001005,user_01699,2022-03-18,微信
order_001006,user_07938,2022-08-20,银行卡
order_001007,user_03571,2022-09-20,微信
order_001008,user_03427,2022-03-20,支付宝
order_001009,user_04786,2022-04-20,微信
order_001010,user_04575,2022-09-28,支付宝
order_001011,user_00391,2022-08-23,微信
order_001012,user_01282,2022-08-16,银行卡
order_001013,user_00507,2022-07-25,银行卡
order_001014,user_01723,2022-04-04,支付宝
order_001015,user_00958,2022-07-09,支付宝
order_001016,user_05859,2022-07-05,支付宝
order_001017,user_09927,2022-04-28,微信
order_001018,user_06438,2022-02-16,支付宝
order_001019,user_00763,2022-10-19,支付宝
order_001020,user_05597,2022-05-07,微信
order_001021,user_05950,2022-03-19,银行卡
order_001022,user_06263,2022-01-04,微信
order_001023,user_06622,2022-11-25,支付宝
